Item_Store_ID,Item_Store_Returns
DRD37_BABATUNJI018,6532.1636
DRD37_BABATUNJI045,7351.633
DRD37_BABATUNJI046,7854.358
DRD37_BABATUNJI049,8872.972
DRD49_BABATUNJI046,15586.713
DRD60_BABATUNJI013,8209.0205
DRE01_BABATUNJI010,3673.0322
DRE01_BABATUNJI046,9511.861
DRE03_BABATUNJI017,10722.785
DRE03_BABATUNJI018,9366.03
DRE03_BABATUNJI035,10787.152
DRE03_BABATUNJI045,10553.441
DRE03_BABATUNJI046,10534.917
DRE03_BABATUNJI049,11857.726
DRE12_BABATUNJI027,8751.797
DRE12_BABATUNJI035,6594.3667
DRE12_BABATUNJI045,6592.7886
DRE13_BABATUNJI027,7669.505
DRE13_BABATUNJI035,4573.3643
DRE13_BABATUNJI045,4741.2114
DRE13_BABATUNJI049,5839.4336
DRE15_BABATUNJI017,3699.505
DRE15_BABATUNJI018,2523.2302
DRE15_BABATUNJI019,304.47992
DRE15_BABATUNJI027,6906.058
DRE15_BABATUNJI045,3478.1858
DRE15_BABATUNJI046,2782.0916
DRE25_BABATUNJI017,4779.187
DRE25_BABATUNJI027,7972.779
DRE25_BABATUNJI035,3709.8984
DRE27_BABATUNJI035,8990.65
DRE27_BABATUNJI045,8622.825
DRE48_BABATUNJI013,14859.472
DRE48_BABATUNJI046,11572.659
DRE60_BABATUNJI013,17267.436
DRF03_BABATUNJI018,7864.8096
DRF03_BABATUNJI027,8052.3315
DRF03_BABATUNJI035,9103.381
DRF03_BABATUNJI045,8768.58
DRF03_BABATUNJI046,8756.085
DRF03_BABATUNJI049,9720.625
DRF25_BABATUNJI019,1825.8446
DRF25_BABATUNJI027,6239.183
DRF25_BABATUNJI035,5668.653
DRF25_BABATUNJI045,5720.8867
DRF25_BABATUNJI046,6170.2544
DRF25_BABATUNJI049,7071.877
DRF36_BABATUNJI010,15739.244
DRF37_BABATUNJI013,10096.523
DRF37_BABATUNJI018,10067.883
DRF37_BABATUNJI035,10569.427
DRF37_BABATUNJI045,10581.84
DRF49_BABATUNJI035,6435.9644
DRF49_BABATUNJI045,5883.764
DRF51_BABATUNJI018,1570.4012
DRF51_BABATUNJI045,2467.8838
DRF51_BABATUNJI046,2312.7224
DRF60_BABATUNJI018,18975.027
DRF60_BABATUNJI049,17515.955
DRG01_BABATUNJI019,2647.8665
DRG01_BABATUNJI027,7836.7974
DRG01_BABATUNJI035,7647.2227
DRG01_BABATUNJI046,8019.0747
DRG11_BABATUNJI045,6243.8667
DRG15_BABATUNJI017,3412.9827
DRG15_BABATUNJI035,3822.2458
DRG15_BABATUNJI045,3800.1978
DRG15_BABATUNJI046,3650.322
DRG15_BABATUNJI049,4661.918
DRG25_BABATUNJI013,7032.1636
DRG27_BABATUNJI018,1961.6184
DRG27_BABATUNJI019,519.99493
DRG27_BABATUNJI045,2986.688
DRG27_BABATUNJI046,2224.2615
DRG27_BABATUNJI049,2371.8374
DRG36_BABATUNJI013,11886.838
DRG39_BABATUNJI018,2139.1763
DRG39_BABATUNJI046,2722.0916
DRG39_BABATUNJI049,2882.6777
DRG49_BABATUNJI010,17057.805
DRG49_BABATUNJI018,21535.434
DRH03_BABATUNJI018,7895.4106
DRH03_BABATUNJI019,2703.558
DRH03_BABATUNJI035,9027.003
DRH11_BABATUNJI027,7383.843
DRH11_BABATUNJI045,10318.544
DRH11_BABATUNJI049,10997.213
DRH13_BABATUNJI019,2651.7554
DRH13_BABATUNJI045,8364.842
DRH15_BABATUNJI018,6922.4854
DRH15_BABATUNJI019,2465.8616
DRH15_BABATUNJI046,7992.6724
DRH23_BABATUNJI017,8467.027
DRH23_BABATUNJI019,2566.5962
DRH23_BABATUNJI045,8228.231
DRH23_BABATUNJI049,10004.743
DRH25_BABATUNJI017,9523.331
DRH25_BABATUNJI027,8999.001
DRH25_BABATUNJI035,9320.326
DRH25_BABATUNJI045,9157.861
DRH36_BABATUNJI017,3931.8794
DRH36_BABATUNJI019,714.3303
DRH36_BABATUNJI035,3569.7622
DRH36_BABATUNJI045,3840.512
DRH36_BABATUNJI046,3322.2192
DRH39_BABATUNJI017,10482.748
DRH39_BABATUNJI019,3409.0298
DRH39_BABATUNJI027,9671.425
DRH39_BABATUNJI046,10516.745
DRH39_BABATUNJI049,11566.753
DRH49_BABATUNJI018,6472.2144
DRH49_BABATUNJI019,2138.8767
DRH49_BABATUNJI046,7407.661
DRH51_BABATUNJI019,1966.6053
DRH51_BABATUNJI027,8447.751
DRH51_BABATUNJI035,6470.0933
DRH51_BABATUNJI049,7774.818
DRH59_BABATUNJI046,11889.578
DRH59_BABATUNJI049,13465.178
DRI01_BABATUNJI013,10946.592
DRI03_BABATUNJI013,6652.1646
DRI11_BABATUNJI027,8372.367
DRI11_BABATUNJI035,9055.47
DRI11_BABATUNJI045,8827.034
DRI13_BABATUNJI013,23284.498
DRI13_BABATUNJI018,20949.518
DRI13_BABATUNJI046,19442.357
DRI25_BABATUNJI017,9478.747
DRI25_BABATUNJI027,8652.293
DRI25_BABATUNJI045,8653.297
DRI25_BABATUNJI046,8945.077
DRI25_BABATUNJI049,10155.356
DRI37_BABATUNJI017,10333.521
DRI37_BABATUNJI018,9508.889
DRI37_BABATUNJI027,9404.633
DRI37_BABATUNJI046,10495.238
DRI37_BABATUNJI049,11598.61
DRI39_BABATUNJI017,10269.697
DRI39_BABATUNJI018,10205.197
DRI39_BABATUNJI027,9311.705
DRI39_BABATUNJI035,9890.924
DRI49_BABATUNJI018,2665.197
DRI49_BABATUNJI035,3125.541
DRI49_BABATUNJI045,3117.6338
DRI49_BABATUNJI046,2903.7886
DRJ11_BABATUNJI010,5604.3315
DRJ11_BABATUNJI013,12646.162
DRJ23_BABATUNJI010,4631.5083
DRJ23_BABATUNJI013,11625.872
DRJ24_BABATUNJI010,2072.0515
DRJ24_BABATUNJI013,6421.851
DRJ25_BABATUNJI017,2527.4585
DRJ25_BABATUNJI018,1794.4143
DRJ25_BABATUNJI045,2636.7717
DRJ25_BABATUNJI049,2201.2012
DRJ35_BABATUNJI017,9853.752
DRJ35_BABATUNJI046,9956.614
DRJ39_BABATUNJI013,26818.154
DRJ39_BABATUNJI018,24662.725
DRJ39_BABATUNJI046,23226.924
DRJ47_BABATUNJI013,13508.201
DRJ49_BABATUNJI045,5098.8623
DRJ51_BABATUNJI013,20391.623
DRJ51_BABATUNJI049,17368.85
DRJ59_BABATUNJI027,8101.587
DRJ59_BABATUNJI045,10061.709
DRJ59_BABATUNJI046,10301.536
DRJ59_BABATUNJI049,11598.777
DRK01_BABATUNJI017,5425.2886
DRK01_BABATUNJI018,4912.3228
DRK01_BABATUNJI035,5274.337
DRK01_BABATUNJI045,5283.021
DRK12_BABATUNJI017,9788.996
DRK12_BABATUNJI018,8249.031
DRK12_BABATUNJI027,8603.697
DRK12_BABATUNJI035,9560.371
DRK12_BABATUNJI045,8791.403
DRK12_BABATUNJI049,10363.365
DRK13_BABATUNJI013,15604.275
DRK13_BABATUNJI046,12122.554
DRK23_BABATUNJI013,25684.951
DRK23_BABATUNJI018,22997.01
DRK23_BABATUNJI049,21884.113
DRK35_BABATUNJI017,10496.707
DRK35_BABATUNJI019,3060.6216
DRK35_BABATUNJI027,8222.048
DRK35_BABATUNJI035,10610.732
DRK35_BABATUNJI045,10238.541
DRK35_BABATUNJI046,10677.771
DRK35_BABATUNJI049,11644.551
DRK37_BABATUNJI010,9735.7
DRK39_BABATUNJI017,3921.3574
DRK39_BABATUNJI027,8095.9507
DRK39_BABATUNJI046,2774.2002
DRK39_BABATUNJI049,2624.4941
DRK47_BABATUNJI013,8344.974
DRK47_BABATUNJI018,8734.408
DRK47_BABATUNJI046,9513.006
DRK47_BABATUNJI049,10566.213
DRK49_BABATUNJI017,7332.0737
DRK49_BABATUNJI019,2458.7893
DRK49_BABATUNJI027,7487.218
DRK49_BABATUNJI035,6931.9956
DRK49_BABATUNJI046,7325.13
DRK49_BABATUNJI049,8335.034
DRK59_BABATUNJI010,4684.695
DRK59_BABATUNJI018,10254.188
DRL01_BABATUNJI010,12412.948
DRL01_BABATUNJI013,19335.54
DRL01_BABATUNJI049,16080.096
DRL23_BABATUNJI035,6146.501
DRL23_BABATUNJI045,6113.1685
DRL35_BABATUNJI017,9642.725
DRL35_BABATUNJI027,7784.558
DRL35_BABATUNJI035,9371.642
DRL35_BABATUNJI045,9391.17
DRL35_BABATUNJI049,10836.697
DRL37_BABATUNJI017,7381.6694
DRL37_BABATUNJI018,6009.3013
DRL37_BABATUNJI027,7384.6523
DRL37_BABATUNJI035,7091.8174
DRL37_BABATUNJI045,6818.934
DRL37_BABATUNJI049,8169.1025
DRL47_BABATUNJI027,8503.211
DRL47_BABATUNJI045,8467.062
DRL59_BABATUNJI019,292.48535
DRL59_BABATUNJI035,3915.6296
DRM11_BABATUNJI013,10386.509
DRM11_BABATUNJI018,10397.467
DRM11_BABATUNJI046,10731.002
DRM23_BABATUNJI013,8100.2856
DRM37_BABATUNJI010,12230.014
DRM37_BABATUNJI013,19014.268
DRM47_BABATUNJI010,5049.523
DRM48_BABATUNJI027,5892.4585
DRM48_BABATUNJI045,2268.2527
DRM48_BABATUNJI046,2355.4617
DRM48_BABATUNJI049,2122.437
DRM49_BABATUNJI017,8126.2866
DRM49_BABATUNJI035,7822.1704
DRM49_BABATUNJI045,7969.378
DRM49_BABATUNJI049,10194.862
DRN35_BABATUNJI018,8610.154
DRN35_BABATUNJI035,9080.657
DRN35_BABATUNJI046,9224.552
DRN35_BABATUNJI049,10169.585
DRN36_BABATUNJI019,3354.934
DRN36_BABATUNJI027,9734.695
DRN36_BABATUNJI035,10116.665
DRN36_BABATUNJI045,9979.005
DRN37_BABATUNJI013,5584.78
DRN47_BABATUNJI010,2918.7495
DRN47_BABATUNJI013,9750.482
DRN59_BABATUNJI017,3693.3086
DRN59_BABATUNJI027,4748.6484
DRN59_BABATUNJI045,3794.4844
DRN59_BABATUNJI049,3183.7078
DRO35_BABATUNJI045,5895.448
DRO47_BABATUNJI035,7005.2803
DRO59_BABATUNJI017,4302.705
DRO59_BABATUNJI019,544.4301
DRO59_BABATUNJI045,4306.5073
DRO59_BABATUNJI049,4057.0684
DRP35_BABATUNJI027,8555.912
DRP35_BABATUNJI045,5642.9043
DRP47_BABATUNJI013,11036.493
DRP47_BABATUNJI046,9833.421
DRP47_BABATUNJI049,10822.293
DRQ35_BABATUNJI027,8319.838
DRQ35_BABATUNJI035,5667.4473
DRQ35_BABATUNJI045,5834.1567
DRY23_BABATUNJI017,2992.6519
DRY23_BABATUNJI019,281.22617
DRY23_BABATUNJI027,5645.6587
DRY23_BABATUNJI035,2587.8337
DRY23_BABATUNJI046,2023.5931
DRY23_BABATUNJI049,1990.0929
DRZ11_BABATUNJI027,9372.456
DRZ11_BABATUNJI045,6579.832
DRZ24_BABATUNJI027,11025.41
DRZ24_BABATUNJI045,5155.577
FDA01_BABATUNJI017,10531.969
FDA01_BABATUNJI018,9323.6045
FDA01_BABATUNJI027,8788.719
FDA01_BABATUNJI035,10593.947
FDA01_BABATUNJI045,10569.724
FDA01_BABATUNJI046,10992.994
FDA04_BABATUNJI013,19274.303
FDA04_BABATUNJI018,16812.805
FDA04_BABATUNJI035,16648.521
FDA04_BABATUNJI046,16257.394
FDA04_BABATUNJI049,16300.963
FDA07_BABATUNJI027,9479.715
FDA07_BABATUNJI035,8278.814
FDA07_BABATUNJI045,7871.0737
FDA10_BABATUNJI027,8366.92
FDA10_BABATUNJI035,7530.023
FDA11_BABATUNJI017,5715.583
FDA11_BABATUNJI018,5101.9907
FDA11_BABATUNJI027,7511.389
FDA11_BABATUNJI045,6367.0815
FDA13_BABATUNJI017,7796.4204
FDA13_BABATUNJI018,6986.5874
FDA13_BABATUNJI019,2547.4233
FDA13_BABATUNJI027,6901.9297
FDA13_BABATUNJI035,8063.0913
FDA13_BABATUNJI045,7707.911
FDA13_BABATUNJI049,8973.337
FDA15_BABATUNJI010,21194.121
FDA15_BABATUNJI013,27387.537
FDA15_BABATUNJI018,25354.89
FDA15_BABATUNJI049,24157.127
FDA16_BABATUNJI018,16339.721
FDA16_BABATUNJI046,15389.465
FDA20_BABATUNJI013,11278.95
FDA21_BABATUNJI013,8782.414
FDA23_BABATUNJI017,6214.9893
FDA23_BABATUNJI027,7842.8813
FDA23_BABATUNJI035,6152.263
FDA25_BABATUNJI017,8065.876
FDA25_BABATUNJI018,6965.4185
FDA25_BABATUNJI035,7874.128
FDA25_BABATUNJI045,7816.8037
FDA26_BABATUNJI013,9471.117
FDA26_BABATUNJI018,8659.026
FDA27_BABATUNJI018,9679.407
FDA27_BABATUNJI046,9970.209
FDA27_BABATUNJI049,11416.272
FDA28_BABATUNJI027,8981.723
FDA32_BABATUNJI010,3957.5493
FDA32_BABATUNJI018,9448.673
FDA32_BABATUNJI046,8707.95
FDA34_BABATUNJI013,14793.643
FDA35_BABATUNJI027,9013.143
FDA36_BABATUNJI013,6281.122
FDA37_BABATUNJI035,6311.0435
FDA38_BABATUNJI013,9893.706
FDA38_BABATUNJI018,13315.56
FDA38_BABATUNJI049,15732.086
FDA39_BABATUNJI017,8947.992
FDA39_BABATUNJI018,7805.727
FDA39_BABATUNJI027,7711.7515
FDA39_BABATUNJI035,9385.605
FDA39_BABATUNJI046,8807.924
FDA39_BABATUNJI049,10278.997
FDA40_BABATUNJI017,5493.456
FDA40_BABATUNJI035,5329.7515
FDA40_BABATUNJI046,5557.9097
FDA40_BABATUNJI049,6104.604
FDA43_BABATUNJI010,4826.926
FDA43_BABATUNJI013,11756.213
FDA44_BABATUNJI017,9287.564
FDA44_BABATUNJI018,9175.857
FDA44_BABATUNJI027,8617.494
FDA44_BABATUNJI035,8894.806
FDA44_BABATUNJI045,8936.57
FDA44_BABATUNJI049,10276.073
FDA45_BABATUNJI013,9003.729
FDA46_BABATUNJI013,12586.874
FDA48_BABATUNJI046,10845.606
FDA49_BABATUNJI019,3938.5542
FDA49_BABATUNJI027,9918.753
FDA49_BABATUNJI035,11437.218
FDA49_BABATUNJI046,11817.102
FDA49_BABATUNJI049,13372.22
FDA50_BABATUNJI017,8145.6646
FDA50_BABATUNJI019,2626.0947
FDA50_BABATUNJI027,8976.198
FDA50_BABATUNJI035,8118.3384
FDA51_BABATUNJI027,8395.625
FDA52_BABATUNJI013,7347.441
FDA55_BABATUNJI013,11063.303
FDA55_BABATUNJI018,9369.16
FDA56_BABATUNJI027,10358.966
FDA56_BABATUNJI045,5049.7153
FDA57_BABATUNJI027,6360.4595
FDA57_BABATUNJI045,7312.06
FDA58_BABATUNJI013,17741.11
FDA58_BABATUNJI046,14200.586
FDB02_BABATUNJI013,12540.784
FDB03_BABATUNJI013,17690.242
FDB03_BABATUNJI018,15314.59
FDB03_BABATUNJI046,14330.9375
FDB03_BABATUNJI049,14517.98
FDB04_BABATUNJI017,5889.8267
FDB04_BABATUNJI019,1478.2388
FDB04_BABATUNJI027,8042.597
FDB04_BABATUNJI035,5898.3926
FDB04_BABATUNJI045,5801.5854
FDB04_BABATUNJI046,6087.6523
FDB05_BABATUNJI046,9709.173
FDB05_BABATUNJI049,10863.973
FDB10_BABATUNJI018,8922.934
FDB10_BABATUNJI049,9881.33
FDB11_BABATUNJI013,17054.14
FDB12_BABATUNJI035,6412.512
FDB14_BABATUNJI018,6062.3477
FDB14_BABATUNJI019,1828.7458
FDB14_BABATUNJI027,7503.8696
FDB14_BABATUNJI035,7289.114
FDB14_BABATUNJI045,7336.8237
FDB15_BABATUNJI010,9643.359
FDB15_BABATUNJI013,16784.273
FDB15_BABATUNJI018,14888.481
FDB15_BABATUNJI035,14592.582
FDB15_BABATUNJI046,13903.8955
FDB15_BABATUNJI049,14401.942
FDB16_BABATUNJI035,9575.751
FDB16_BABATUNJI045,9395.74
FDB16_BABATUNJI046,9999.96
FDB16_BABATUNJI049,10927.033
FDB17_BABATUNJI010,3418.4812
FDB17_BABATUNJI013,10087.809
FDB20_BABATUNJI017,8087.222
FDB20_BABATUNJI035,8466.298
FDB20_BABATUNJI045,7966.6704
FDB20_BABATUNJI049,9554.088
FDB21_BABATUNJI018,13578.992
FDB23_BABATUNJI013,13156.727
FDB23_BABATUNJI018,11396.665
FDB26_BABATUNJI017,3777.9326
FDB26_BABATUNJI027,5630.451
FDB26_BABATUNJI035,3682.6968
FDB26_BABATUNJI045,3744.9678
FDB26_BABATUNJI046,3801.8
FDB27_BABATUNJI010,5080.284
FDB27_BABATUNJI046,8863.3545
FDB28_BABATUNJI010,1178.6157
FDB28_BABATUNJI013,6840.111
FDB29_BABATUNJI035,5474.2896
FDB29_BABATUNJI045,5582.534
FDB32_BABATUNJI017,11911.842
FDB32_BABATUNJI018,10807.26
FDB32_BABATUNJI019,4087.9668
FDB32_BABATUNJI027,10686.74
FDB32_BABATUNJI035,11935.871
FDB34_BABATUNJI017,10466.076
FDB34_BABATUNJI018,9668.759
FDB34_BABATUNJI027,9130.648
FDB34_BABATUNJI035,10417.624
FDB34_BABATUNJI045,10207.314
FDB34_BABATUNJI049,11799.814
FDB35_BABATUNJI017,5531.7866
FDB35_BABATUNJI018,3418.085
FDB35_BABATUNJI019,1057.5527
FDB35_BABATUNJI045,5352.4224
FDB35_BABATUNJI046,5620.9043
FDB36_BABATUNJI027,9460.522
FDB37_BABATUNJI013,28079.547
FDB37_BABATUNJI046,24414.49
FDB37_BABATUNJI049,24376.537
FDB39_BABATUNJI017,3421.4524
FDB39_BABATUNJI019,391.85745
FDB39_BABATUNJI035,3917.6978
FDB39_BABATUNJI045,3132.5952
FDB39_BABATUNJI049,2862.8765
FDB41_BABATUNJI018,8668.798
FDB41_BABATUNJI019,2770.227
FDB41_BABATUNJI035,9610.109
FDB41_BABATUNJI045,9515.054
FDB41_BABATUNJI046,10046.058
FDB44_BABATUNJI013,12522.135
FDB44_BABATUNJI046,9748.107
FDB45_BABATUNJI019,1843.6466
FDB45_BABATUNJI045,5603.355
FDB47_BABATUNJI013,8612.643
FDB49_BABATUNJI018,7762.108
FDB49_BABATUNJI019,2326.6504
FDB49_BABATUNJI045,8554.402
FDB50_BABATUNJI017,3580.6592
FDB50_BABATUNJI018,2172.9902
FDB50_BABATUNJI045,3467.7168
FDB50_BABATUNJI046,4179.1084
FDB50_BABATUNJI049,3177.8213
FDB51_BABATUNJI017,10271.937
FDB51_BABATUNJI018,8883.498
FDB51_BABATUNJI035,9533.162
FDB51_BABATUNJI045,9584.16
FDB51_BABATUNJI046,9909.834
FDB52_BABATUNJI013,11630.569
FDB52_BABATUNJI018,10525.307
FDB52_BABATUNJI049,10960.828
FDB56_BABATUNJI013,10832.412
FDB57_BABATUNJI013,20936.19
FDB57_BABATUNJI046,17253.783
FDB59_BABATUNJI046,6818.156
FDB60_BABATUNJI010,5178.5454
FDB60_BABATUNJI013,12033.35
FDC02_BABATUNJI010,13881.696
FDC02_BABATUNJI013,20970.766
FDC02_BABATUNJI018,18286.127
FDC02_BABATUNJI046,17382.174
FDC03_BABATUNJI013,14387.123
FDC04_BABATUNJI018,9096.152
FDC04_BABATUNJI049,9914.616
FDC08_BABATUNJI010,14193.856
FDC08_BABATUNJI013,20960.643
FDC08_BABATUNJI046,17304.395
FDC08_BABATUNJI049,17387.422
FDC09_BABATUNJI018,8227.241
FDC09_BABATUNJI045,9195.411
FDC10_BABATUNJI027,8144.1724
FDC10_BABATUNJI035,8243.242
FDC11_BABATUNJI018,4642.291
FDC11_BABATUNJI027,6744.1743
FDC11_BABATUNJI046,6626.3975
FDC14_BABATUNJI017,9408.631
FDC14_BABATUNJI018,8282.928
FDC14_BABATUNJI019,3260.1333
FDC14_BABATUNJI027,7675.9106
FDC14_BABATUNJI046,9731.378
FDC14_BABATUNJI049,10221.502
FDC16_BABATUNJI017,4510.39
FDC16_BABATUNJI018,2576.6711
FDC16_BABATUNJI027,8312.618
FDC16_BABATUNJI035,3905.1
FDC16_BABATUNJI045,4252.039
FDC16_BABATUNJI046,3339.6855
FDC16_BABATUNJI049,3399.7815
FDC17_BABATUNJI013,17451.578
FDC17_BABATUNJI046,14846.729
FDC20_BABATUNJI017,3304.9617
FDC20_BABATUNJI018,2266.4329
FDC20_BABATUNJI019,350.99203
FDC20_BABATUNJI035,2955.5815
FDC20_BABATUNJI045,3134.7566
FDC20_BABATUNJI046,3922.4082
FDC21_BABATUNJI017,9233.754
FDC21_BABATUNJI019,2739.8325
FDC22_BABATUNJI013,9642.597
FDC26_BABATUNJI035,7865.652
FDC28_BABATUNJI017,5510.5737
FDC28_BABATUNJI019,1336.6053
FDC28_BABATUNJI027,8434.433
FDC28_BABATUNJI045,5126.371
FDC29_BABATUNJI027,8604.084
FDC29_BABATUNJI035,5657.293
FDC32_BABATUNJI019,2167.0676
FDC32_BABATUNJI027,8166.837
FDC32_BABATUNJI035,6521.7476
FDC32_BABATUNJI045,6564.8013
FDC33_BABATUNJI013,15042.595
FDC33_BABATUNJI046,11723.932
FDC35_BABATUNJI010,1357.651
FDC35_BABATUNJI013,7317.1206
FDC35_BABATUNJI046,7528.13
FDC37_BABATUNJI019,419.52982
FDC39_BABATUNJI013,13399.455
FDC40_BABATUNJI017,8007.9653
FDC40_BABATUNJI018,6778.6807
FDC40_BABATUNJI035,7995.333
FDC40_BABATUNJI049,8926.001
FDC41_BABATUNJI017,7813.207
FDC41_BABATUNJI019,2367.6577
FDC41_BABATUNJI027,7859.5728
FDC41_BABATUNJI046,7954.611
FDC41_BABATUNJI049,8875.574
FDC44_BABATUNJI027,8968.646
FDC44_BABATUNJI045,4897.5312
FDC46_BABATUNJI010,8106.69
FDC46_BABATUNJI013,15839.267
FDC47_BABATUNJI010,10963.144
FDC47_BABATUNJI013,18194.47
FDC47_BABATUNJI018,15638.101
FDC48_BABATUNJI017,3740.438
FDC48_BABATUNJI019,379.21454
FDC48_BABATUNJI035,4379.4736
FDC48_BABATUNJI046,3944.3193
FDC50_BABATUNJI017,5717.5864
FDC50_BABATUNJI018,4712.382
FDC50_BABATUNJI027,7458.682
FDC50_BABATUNJI035,5753.73
FDC50_BABATUNJI045,5532.7173
FDC51_BABATUNJI035,5390.2056
FDC51_BABATUNJI045,5213.235
FDC53_BABATUNJI018,8657.157
FDC53_BABATUNJI027,9320.216
FDC53_BABATUNJI035,9695.935
FDC56_BABATUNJI035,6258.082
FDC57_BABATUNJI013,6106.376
FDC58_BABATUNJI017,9736.928
FDC58_BABATUNJI018,9278.273
FDC58_BABATUNJI027,8070.1294
FDC58_BABATUNJI035,9509.87
FDC59_BABATUNJI017,11306.74
FDC59_BABATUNJI018,9980.256
FDC59_BABATUNJI027,9651.037
FDC59_BABATUNJI035,11050.121
FDC59_BABATUNJI045,10956.504
FDC59_BABATUNJI049,12767.52
FDC60_BABATUNJI017,11991.141
FDC60_BABATUNJI019,3786.6165
FDC60_BABATUNJI046,12461.229
FDD02_BABATUNJI045,5919.8643
FDD03_BABATUNJI013,8256.137
FDD03_BABATUNJI018,8281.747
FDD03_BABATUNJI046,8298.059
FDD05_BABATUNJI027,9721.887
FDD05_BABATUNJI045,5322.654
FDD08_BABATUNJI017,7880.1504
FDD08_BABATUNJI018,7136.7886
FDD08_BABATUNJI027,7488.2017
FDD08_BABATUNJI035,7564.4307
FDD08_BABATUNJI049,9241.781
FDD09_BABATUNJI013,9104.779
FDD10_BABATUNJI010,950.90076
FDD10_BABATUNJI013,6585.773
FDD11_BABATUNJI013,11435.403
FDD11_BABATUNJI018,10223.907
FDD14_BABATUNJI013,5740.892
FDD16_BABATUNJI019,3677.5137
FDD16_BABATUNJI035,11243.419
FDD16_BABATUNJI046,11170.314
FDD17_BABATUNJI010,2876.386
FDD17_BABATUNJI013,9809.832
FDD17_BABATUNJI046,8617.614
FDD17_BABATUNJI049,10416.749
FDD20_BABATUNJI027,9682.18
FDD21_BABATUNJI035,4881.8677
FDD26_BABATUNJI010,2762.0151
FDD28_BABATUNJI017,3720.0771
FDD28_BABATUNJI027,6216.348
FDD28_BABATUNJI046,2977.2437
FDD28_BABATUNJI049,3210.214
FDD29_BABATUNJI010,17919.516
FDD29_BABATUNJI013,24349.137
FDD29_BABATUNJI018,22060.982
FDD29_BABATUNJI046,20834.87
FDD29_BABATUNJI049,21030.348
FDD32_BABATUNJI017,8970.415
FDD32_BABATUNJI018,7958.9805
FDD33_BABATUNJI013,23179.693
FDD33_BABATUNJI018,20699.934
FDD35_BABATUNJI027,9289.38
FDD35_BABATUNJI035,7905.137
FDD35_BABATUNJI045,7500.789
FDD36_BABATUNJI027,8517.987
FDD38_BABATUNJI017,6709.129
FDD38_BABATUNJI019,1621.3202
FDD38_BABATUNJI027,8053.4604
FDD38_BABATUNJI035,6356.855
FDD38_BABATUNJI045,6551.8936
FDD39_BABATUNJI013,8693.92
FDD39_BABATUNJI018,7881.178
FDD39_BABATUNJI046,7521.6006
FDD40_BABATUNJI013,11309.213
FDD41_BABATUNJI017,6368.778
FDD41_BABATUNJI027,8113.0146
FDD41_BABATUNJI045,6252.197
FDD44_BABATUNJI013,32447.785
FDD44_BABATUNJI018,29698.963
FDD44_BABATUNJI046,28556.553
FDD44_BABATUNJI049,28598.824
FDD45_BABATUNJI018,5225.4907
FDD45_BABATUNJI035,5871.7524
FDD45_BABATUNJI045,5878.358
FDD47_BABATUNJI013,8805.998
FDD48_BABATUNJI045,7870.7974
FDD50_BABATUNJI013,9414.52
FDD51_BABATUNJI019,2781.9216
FDD51_BABATUNJI027,8145.265
FDD51_BABATUNJI035,9309.988
